Pointwise Variance X,Pointwise Variance Y,Pointwise Variance Z
0.03135655718711251,0.0021483035250493515,0.0036416585793400437
0.03134836528906017,0.0023090533745938244,0.0039158575760565055
0.03134017446121137,0.002475602383211816,0.0031354051271094076
0.03133198470356111,0.0026479505509017067,0.0035835759237154885
0.03132379601612462,0.0028260978776602635,0.003009428911796767
0.031315608398886634,0.0030100443634867723,0.0034229108532206516
0.031307421851865073,0.003199790008386595,0.0032300311478022418
0.03129923637504194,0.003395334812354161,0.0052019305240239965
0.03129105196842756,0.0035966787753916748,0.004180140178986462
0.03128286863201421,0.003803821897499371,0.004838072688541011
0.031274686365817234,0.004016764178676612,0.0037968925307997675
0.031266505169821296,0.004235505618923363,0.004362759247847642
0.03125832504403409,0.004460046218231416,0.00491018209016611
0.03125014598844539,0.004690385976633277,0.007586035861529617
0.031233791087899154,0.005168462970606241,0.004822740455889847
0.031225615242934053,0.005416200206193687,0.0033997380362071738
0.03121744046817249,0.005669736600859212,0.006811243805459725
0.031209266763617106,0.005929072154602854,0.013169883348059836
0.03120109412927554,0.006194206867390457,0.00739731291780691
0.031192922565124803,0.006465140739274384,0.0074067537073198774
0.031184752071195556,0.006741873770216605,0.00998752996387211
0.031176582647475026,0.0070244059602302955,0.0032295267825941986
0.031168414293947837,0.007312737309301383,0.0033044927912766926
0.031160247010624337,0.007606867817466288,0.008833029658774022
0.03115208079752222,0.007906797484689199,0.0072840131880381005
0.03114391565461612,0.008212526310982519,0.0046747837343719435
0.03113575158191611,0.008524054296333568,0.00729363999738677
0.03112758857942741,0.008841381440775705,0.006230713914469084
0.03111126578506334,0.009493433206851287,0.03236500136528261
0.031103105993198238,0.009828157828479784,0.017716364475310803
0.03162277672328884,0.010367367962454231,0.01226022755486704
0.03160632459000636,0.009685441855939836,0.01998134888815669
0.031598100128682055,0.009353177541291129,0.004577213195553977
0.03158987673756136,0.009026712385705161,0.009094867287983262
0.03158165441664164,0.008706046389195128,0.005344883228590367
0.031573433165930656,0.008391179551751421,0.004583933247351279
0.03156521298542845,0.008082111873378145,0.0037301824877446644
0.0315569938751221,0.0077788433540752315,0.0030043101284079918
0.03154877583503471,0.007481373993841422,0.0034463108941990886
0.03154055886514582,0.007189703792677964,0.0035945610827976225
0.03153234296546822,0.00690383275057281,0.002407134544262119
0.03152412813598904,0.0066237608675578374,0.0028153631687156456
0.03151591437672115,0.006349488143612787,0.004237425348651493
0.0315077016876569,0.006081014578729175,0.004971448386974618
0.031499490068803884,0.00581834017291192,0.007216330082962871
0.03149127952015194,0.005561464926165025,0.0028386747670597298
0.0314830700417087,0.005310388838489491,0.004423675174121036
0.03147486163347159,0.005065111909883164,0.007962743160584408
0.031466654295443215,0.004825634140347583,0.005222611998967676
0.03145844802762616,0.00459195552987777,0.003809322063124477
0.03144203870258738,0.004141995786155498,0.005166843403916367
0.03142563365838605,0.003715232678709765,0.0047915681743117685
0.03141743274158179,0.003510549863592267,0.004815768373605759
0.0314092328949991,0.003311666207543436,0.007001863799389757
0.03140103411862255,0.003118581710564772,0.004933594449670412
0.031392836412439305,0.002931296372661525,0.002377243748178822
0.03138463977646998,0.0027498101938227375,0.0021703332874672414
0.0313764442107042,0.0025741231740534676,0.004359887850651256
0.03136824971515224,0.002404235313353029,0.0034705531157044997
0.03136005628979621,0.0022401466117285248,0.0027824899649231804
0.03134367264971289,0.0019293666856719724,0.006542750638997776
0.03133548243498047,0.001782675461250586,0.0055205212562290515
0.03132729329045165,0.0016417833958997082,0.002975143282829982
0.03131910521613151,0.001506690489618407,0.006380847612049826
0.031310918212022684,0.0013773967424069705,0.009169262420614074
0.03130273227811232,0.0012539021542651225,0.007140116584941101
0.03129454741441068,0.0011362067251925157,0.004001552972838751
0.03128636362091517,0.0010243104551901497,0.003116090208586101
0.03127818089762331,0.0009182133442575682,0.0073073766034484145
0.03126999924454522,0.0008179153923977567,0.008889692840820489
0.03126181866166308,0.000723416599604001,0.009931318235395404
0.031253639148997356,0.000634716965880616,0.011940125297100684
0.031245460706524963,0.0005518164912260373,0.005362578027546065
0.031237283334263875,0.00047471517564211295,0.008391556216753577
0.031229107032216596,0.0004034130191278502,0.009475802951421055
0.03122093180037546,0.0003379100216831921,0.006892331146862331
0.03121275763873025,0.00027820618330807616,0.007299204925530831
0.031204584547296348,0.00022430150400120486,0.007551829694919807
0.031196412526071117,0.0001761959837674835,0.0090188016569609
0.03118824157504186,0.00013388962260130782,0.013312732269305976
0.03118007169422637,9.738242050533481e-05,0.007337737275460478
0.031171902883614523,6.667437747930582e-05,0.013141033727120922
0.031163735143216475,4.1765493522574516e-05,0.011183905327463977
0.03115556847301695,2.2655768635685623e-05,0.014094379393874801
0.03114740287302615,9.345202818587553e-06,0.009657705961835102
0.03113923834324147,1.8337960714324221e-06,0.018318204731662246
0.031131074883660403,1.215483936401576e-07,0.01492482019185389
0.031122912494298216,4.208459785337878e-06,0.014248030194420629
0.031114751175121847,1.4094530247293438e-05,0.014474361210455434
0.03110659092616943,2.977975977875058e-05,0.010668733454079465
0.03109843174740787,5.126414837987933e-05,0.005007393678104041
0.03109027363886523,7.85476960519122e-05,0.004980102179488667
0.031082116600515994,0.00011163040279022285,0.0042663461546285355
0.031073960632393347,0.00015051226860173932,0.00426738065976786
0.03106580573445897,0.00019519329348172227,0.005475328181760254
0.031057651906735848,0.0002456734774318093,0.004527528453746581
0.0310494991492138,0.00030195282044941384,0.0033700953327497527
0.03104134746190558,0.00036403132253824433,0.0029622079923007664
0.03103319684480346,0.0004319089836995924,0.006156244914598627
0.031025047297897373,0.0005055858039284884,0.004454666319850741
0.031016898821205036,0.000585061783224734,0.004410441333579867
0.031008751414716297,0.000670336921592406,0.005989766988762328
